scenario,arm,repeat,restore_ms,complete_step_ms,teardown_ms,pinned_allocations,pinned_reuses,pinned_retained_peak_bytes,deserialize_ms,scene_create_ms,insert_ms,destruction_import_ms,pre_tick_validation_ms,post_tick_validation_ms,command_ms,simulate_fetch_ms,completion_ms,stress_iterations,broken_bonds,correction_passes,stress_passes,output_clusters,stress_islands,stress_active_nodes,stress_active_bonds,normal_contacts,friction_anchors,repeatability_passed,motion_comparison_measured,position_error_m,linear_error_m_s,angular_error_rad_s
flying,A0,13,0.64451,1.647582,0.666865,22,143,239206412,0.016402,0.597452,0.029863,0.000125,0.300439,0.005368,0.000162,1.647042,0.000378,0,0,0,0,0,0,0,0,0,0,True,True,0,0,0
flying,A0,14,0.659881,1.860008,0.658482,22,154,239206412,0.01778,0.611919,0.029347,0.000113,0.335083,0.005036,0.000158,1.85936,0.00049,0,0,0,0,0,0,0,0,0,0,True,True,0,0,0
flying,A0,15,0.643306,1.980139,0.67603,22,165,239206412,0.016346,0.596843,0.029297,9.4e-05,0.300796,0.005397,0.000138,1.979437,0.000564,0,0,0,0,0,0,0,0,0,0,True,True,0,0,0
flying,A0,16,0.589534,2.000656,0.704606,22,176,239206412,0.01737,0.542737,0.028616,0.000107,0.327167,0.005453,0.00016,2.00001,0.000486,0,0,0,0,0,0,0,0,0,0,True,True,0,0,0
flying,A0,17,0.617998,1.996142,0.689051,22,187,239206412,0.01728,0.569184,0.030681,0.000118,0.33397,0.005238,0.000156,1.995439,0.000547,0,0,0,0,0,0,0,0,0,0,True,True,0,0,0
flying,A0,18,0.66688,1.669113,0.698567,22,198,239206412,0.017356,0.61763,0.03107,0.000122,0.31336,0.005362,0.000182,1.66835,0.000581,0,0,0,0,0,0,0,0,0,0,True,True,0,0,0
flying,A0,19,0.609983,1.94354,0.740441,22,209,239206412,0.019154,0.558864,0.031051,0.000123,0.334591,0.005507,0.00019,1.942815,0.000535,0,0,0,0,0,0,0,0,0,0,True,True,0,0,0
flying,A1,0,126.773397,2.880637,1.636823,22,0,239206412,0.011429,126.660718,0.100267,0.000105,0.602255,0.245571,0.000125,2.880078,0.000434,0,0,0,0,0,0,0,0,0,0,True,True,0,0,0
flying,A1,1,0.756261,2.173473,0.566311,22,11,239206412,0.015551,0.712758,0.027243,6.5e-05,0.256242,0.004609,7.8e-05,2.172945,0.00045,0,0,0,0,0,0,0,0,0,0,True,True,0,0,0
flying,A1,2,0.672972,1.978651,0.525659,22,22,239206412,0.01275,0.634318,0.025309,6.3e-05,0.251736,0.00405,7.7e-05,1.978055,0.000519,0,0,0,0,0,0,0,0,0,0,True,True,0,0,0
flying,A1,3,0.67201,1.779065,0.549217,22,33,239206412,0.009677,0.63809,0.023652,6.5e-05,0.239242,0.003835,9e-05,1.778661,0.000314,0,0,0,0,0,0,0,0,0,0,True,True,0,0,0
flying,A1,4,0.663266,1.839152,0.564488,22,44,239206412,0.009729,0.628954,0.023901,6.3e-05,0.27367,0.004262,8.2e-05,1.838688,0.000382,0,0,0,0,0,0,0,0,0,0,True,True,0,0,0
flying,A1,5,0.664728,1.678374,0.539987,22,55,239206412,0.010463,0.630292,0.02331,6.1e-05,0.255777,0.004339,9.2e-05,1.677975,0.000307,0,0,0,0,0,0,0,0,0,0,True,True,0,0,0
flying,A1,6,0.69389,1.79909,0.525474,22,66,239206412,0.007687,0.660472,0.025104,6.4e-05,0.239699,0.004007,8.4e-05,1.798535,0.000471,0,0,0,0,0,0,0,0,0,0,True,True,0,0,0
flying,A1,7,0.680333,1.679781,0.551978,22,77,239206412,0.009461,0.64546,0.024762,6.4e-05,0.240305,0.004048,8e-05,1.679386,0.000315,0,0,0,0,0,0,0,0,0,0,True,True,0,0,0
flying,A1,8,0.649466,1.672054,0.567804,22,88,239206412,0.008949,0.617188,0.02271,6.3e-05,0.256609,0.003881,8.5e-05,1.67155,0.000419,0,0,0,0,0,0,0,0,0,0,True,True,0,0,0
flying,A1,9,0.657054,1.765219,0.53817,22,99,239206412,0.009343,0.62453,0.022618,6.1e-05,0.269981,0.004107,8.1e-05,1.76473,0.000408,0,0,0,0,0,0,0,0,0,0,True,True,0,0,0
flying,A1,10,0.693914,1.735142,0.529025,22,110,239206412,0.013921,0.628831,0.05053,6.4e-05,0.240264,0.004184,9e-05,1.734611,0.000441,0,0,0,0,0,0,0,0,0,0,True,True,0,0,0
flying,A1,11,0.668631,1.094751,0.556109,22,121,239206412,0.008991,0.636183,0.022836,8.8e-05,0.237267,0.003987,8.2e-05,1.094259,0.00041,0,0,0,0,0,0,0,0,0,0,True,True,0,0,0
flying,A1,12,0.623659,1.720001,0.538424,22,132,239206412,0.012608,0.587497,0.022952,6.4e-05,0.247761,0.00405,8e-05,1.719409,0.000512,0,0,0,0,0,0,0,0,0,0,True,True,0,0,0
flying,A1,13,0.694786,1.136282,0.549588,22,143,239206412,0.012665,0.657663,0.02385,6.3e-05,0.240261,0.00409,7.9e-05,1.135757,0.000446,0,0,0,0,0,0,0,0,0,0,True,True,0,0,0
flying,A1,14,0.677932,1.473559,0.570955,22,154,239206412,0.014089,0.640314,0.022919,6.6e-05,0.264186,0.004116,8.6e-05,1.473013,0.00046,0,0,0,0,0,0,0,0,0,0,True,True,0,0,0
flying,A1,15,0.646189,0.999075,0.534853,22,165,239206412,0.012865,0.609156,0.023575,6.1e-05,0.261284,0.004173,8.2e-05,0.998533,0.00046,0,0,0,0,0,0,0,0,0,0,True,True,0,0,0
flying,A1,16,0.675105,1.492055,0.538506,22,176,239206412,0.012761,0.639434,0.022322,5.7e-05,0.240657,0.003828,8.2e-05,1.491651,0.000322,0,0,0,0,0,0,0,0,0,0,True,True,0,0,0
flying,A1,17,0.685077,1.111441,0.561521,22,187,239206412,0.012751,0.649175,0.022559,6.1e-05,0.23771,0.00403,9.2e-05,1.110983,0.000366,0,0,0,0,0,0,0,0,0,0,True,True,0,0,0
flying,A1,18,0.673013,1.436647,0.555517,22,198,239206412,0.012792,0.63714,0.022478,6.1e-05,0.255959,0.00402,8.6e-05,1.436169,0.000392,0,0,0,0,0,0,0,0,0,0,True,True,0,0,0
flying,A1,19,0.677823,0.978109,0.522485,22,209,239206412,0.014686,0.619565,0.042942,6.3e-05,0.25208,0.004091,7.1e-05,0.977634,0.000404,0,0,0,0,0,0,0,0,0,0,True,True,0,0,0
ladder128-cold,A0,0,209.674665,8.333881,6.439468,22,0,239206412,0.116498,124.720652,0.386774,84.449803,1.19131,5.851039,0.000141,8.164687,0.169053,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A0,1,9.675828,5.626567,6.649025,22,11,239206412,0.06236,0.740542,0.229496,8.642769,1.023007,0.334266,0.000112,5.463262,0.163193,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A0,2,9.578402,5.813493,6.753508,22,22,239206412,0.061154,0.656155,0.214461,8.645938,1.013193,0.381833,0.00012,5.619811,0.193562,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A0,3,9.17022,5.570523,5.691855,22,33,239206412,0.059357,0.74815,0.218004,8.14396,0.829509,0.340795,9.9e-05,5.369372,0.201052,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A0,4,8.679966,5.304432,5.530788,22,44,239206412,0.048175,0.528482,0.184015,7.91868,0.799361,0.289555,0.0001,5.148969,0.155363,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A0,5,8.469769,5.211132,5.651927,22,55,239206412,0.046733,0.521003,0.183984,7.717443,0.791574,0.285219,9.6e-05,5.046258,0.164778,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A0,6,8.649819,5.235234,5.535816,22,66,239206412,0.058156,0.50024,0.184021,7.906867,0.877073,0.325076,8.5e-05,5.0778,0.157349,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A0,7,8.640943,5.298633,5.578739,22,77,239206412,0.045569,0.686153,0.185368,7.723315,0.801533,0.286729,9.8e-05,5.139215,0.15932,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A0,8,8.373302,5.317101,5.983104,22,88,239206412,0.046213,0.52241,0.19523,7.608784,0.81517,0.28944,9.8e-05,5.150894,0.166109,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A0,9,8.522505,5.224675,5.815501,22,99,239206412,0.046684,0.53948,0.204535,7.731134,0.75829,0.289282,9.2e-05,5.067262,0.157321,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A0,10,8.598707,5.313957,10.989422,22,110,239206412,0.06762,0.512757,0.184247,7.833379,0.987107,0.356978,0.000122,5.103443,0.210392,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A0,11,10.622664,5.312483,5.748812,22,121,239206412,0.051749,1.394843,0.200204,8.975235,0.820467,0.322499,0.000102,5.118057,0.194324,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A0,12,8.730115,5.245159,5.599015,22,132,239206412,0.049277,0.550363,0.188657,7.941145,0.890127,0.305867,0.000111,5.087295,0.157753,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A0,13,9.670721,5.403294,5.577116,22,143,239206412,0.046686,0.542197,0.188563,8.892659,0.869706,0.295809,0.000105,5.238995,0.164194,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A0,14,8.719492,5.394045,5.591495,22,154,239206412,0.047758,0.55321,0.188827,7.929084,0.853428,0.320826,8.8e-05,5.210584,0.183373,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A0,15,8.632199,5.112962,5.536754,22,165,239206412,0.04652,0.552704,0.190952,7.841408,0.851362,0.316876,0.000105,4.945146,0.167711,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A0,16,8.730595,5.365543,5.71825,22,176,239206412,0.047282,0.538607,0.186418,7.957748,0.835969,0.321243,0.000108,5.186084,0.179351,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A0,17,8.760284,5.162413,5.691494,22,187,239206412,0.046333,0.538726,0.186799,7.98789,0.823577,0.31853,0.0001,5.004113,0.1582,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A0,18,8.750163,5.251551,5.598811,22,198,239206412,0.065167,0.537147,0.186754,7.960503,0.879577,0.31168,0.000105,5.049998,0.201448,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A0,19,8.712801,5.414404,5.70476,22,209,239206412,0.047011,0.549726,0.187988,7.927437,0.899286,0.385919,0.000107,5.244155,0.170142,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A1,0,207.328659,7.736356,5.78432,22,0,239206412,0.10716,126.67152,0.401379,80.146956,1.025227,5.260321,0.000113,7.554967,0.181276,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A1,1,8.625152,5.688369,5.642253,22,11,239206412,0.056393,0.473286,0.213046,7.88164,0.869915,0.285087,0.000115,5.525001,0.163253,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A1,2,8.549302,5.284678,5.550467,22,22,239206412,0.046084,0.511657,0.20231,7.788735,0.860698,0.296439,0.000109,5.130878,0.153691,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A1,3,8.547531,5.078509,5.609266,22,33,239206412,0.063033,0.51982,0.184366,7.779686,0.842231,0.284124,0.000112,4.918197,0.1602,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A1,4,8.594944,5.124141,5.667585,22,44,239206412,0.046732,0.504373,0.20491,7.838306,0.840515,0.311548,0.000115,4.988624,0.135402,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A1,5,8.71578,5.087625,5.538257,22,55,239206412,0.070095,0.523252,0.184748,7.937085,0.813393,0.287143,0.000103,4.928329,0.159193,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A1,6,8.713308,5.335972,5.593781,22,66,239206412,0.045877,0.504807,0.199086,7.963007,0.825369,0.321926,9e-05,5.161828,0.174054,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A1,7,8.77017,5.115652,5.651529,22,77,239206412,0.047111,0.670299,0.199815,7.852382,0.819574,0.354295,8.9e-05,4.950106,0.165457,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A1,8,8.675235,5.089517,5.619224,22,88,239206412,0.047075,0.520298,0.184615,7.92262,0.839455,0.301548,0.000107,4.92548,0.16393,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A1,9,8.335134,5.161789,5.498301,22,99,239206412,0.047385,0.523728,0.20111,7.562325,0.854873,0.319051,0.000102,5.002714,0.158973,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A1,10,8.691937,5.69504,6.184743,22,110,239206412,0.046752,0.545533,0.18538,7.913707,0.785462,0.346335,0.000109,5.528414,0.166517,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A1,11,8.957274,6.183584,9.715176,22,121,239206412,0.055669,0.589867,0.210241,8.100754,0.907256,0.293334,0.000109,6.01766,0.165815,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A1,12,11.639607,5.389728,5.746205,22,132,239206412,0.057132,1.219479,0.213115,10.14917,0.824347,0.307075,0.000107,5.230756,0.158865,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A1,13,8.496467,5.394327,5.787326,22,143,239206412,0.051768,0.537067,0.200301,7.706577,0.872431,0.284049,0.000109,5.229018,0.1652,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A1,14,8.530306,5.034393,5.650642,22,154,239206412,0.046862,0.514483,0.184769,7.783378,0.773903,0.308676,8.3e-05,4.877181,0.157129,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A1,15,8.428864,5.141422,5.689474,22,165,239206412,0.047888,0.548386,0.188193,7.643764,0.817673,0.302544,0.000108,4.982131,0.159183,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A1,16,8.655096,4.85185,5.649576,22,176,239206412,0.059214,0.531744,0.203283,7.860187,0.752216,0.305921,9.8e-05,4.687604,0.164148,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A1,17,8.65215,5.026887,5.631524,22,187,239206412,0.046441,0.527788,0.183355,7.882608,0.811106,0.348944,0.000113,4.860316,0.166458,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A1,18,8.658439,4.887791,5.652992,22,198,239206412,0.070112,0.536864,0.185226,7.865595,0.83416,0.312112,0.000115,4.711706,0.17597,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-cold,A1,19,8.518631,5.429283,5.675667,22,209,239206412,0.04781,0.509077,0.20345,7.757748,0.845796,0.321919,9.6e-05,5.257615,0.171572,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A0,0,210.599716,8.213811,6.2758,22,0,239206412,0.103993,128.255335,0.387489,81.852081,1.171037,5.785177,0.000134,8.061806,0.151871,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A0,1,9.225718,5.621379,6.157322,22,11,239206412,0.062133,0.642338,0.225374,8.294964,0.979727,0.327,0.000136,5.468467,0.152776,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A0,2,9.2305,5.492201,6.298978,22,22,239206412,0.05116,0.5608,0.212161,8.40571,0.908812,0.327836,0.000131,5.337036,0.155034,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A0,3,9.251601,5.356646,6.260972,22,33,239206412,0.06477,0.503379,0.208984,8.473793,0.859012,0.332782,0.000129,5.202101,0.154416,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A0,4,9.143101,5.203546,6.235267,22,44,239206412,0.052123,0.530937,0.228226,8.331176,0.902337,0.345753,0.000104,5.044233,0.159209,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A0,5,9.105292,5.23835,6.258852,22,55,239206412,0.064768,0.476709,0.209255,8.353837,0.82904,0.327109,0.000123,5.075213,0.163014,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A0,6,9.158278,5.138482,6.187558,22,66,239206412,0.069424,0.537965,0.207437,8.342868,0.922643,0.337392,0.000134,4.985064,0.153284,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A0,7,9.291016,4.97455,8.933537,22,77,239206412,0.051284,0.670725,0.211055,8.357354,0.878221,0.321526,0.000127,4.820582,0.153841,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A0,8,9.708041,5.334276,6.136424,22,88,239206412,0.064079,0.810605,0.22876,8.604013,0.843013,0.337633,0.000106,5.176489,0.157681,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A0,9,9.212605,5.107055,7.286807,22,99,239206412,0.052201,1.138326,0.21127,7.810148,0.795732,0.320225,0.000115,4.95866,0.14828,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A0,10,15.942607,5.444657,6.095102,22,110,239206412,0.049717,3.927149,0.21437,11.750668,0.91507,0.32254,0.00013,5.292691,0.151836,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A0,11,11.042866,5.3753,6.071383,22,121,239206412,0.051535,0.544225,0.211352,10.235084,0.826296,0.334858,9.2e-05,5.212749,0.162459,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A0,12,8.767329,5.096602,6.030993,22,132,239206412,0.050366,0.500567,0.202806,8.013016,0.798559,0.321552,9.9e-05,4.929136,0.167367,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A0,13,8.58848,5.414235,5.668929,22,143,239206412,0.049423,0.466804,0.204845,7.866826,0.808251,0.305623,0.000217,5.266139,0.147879,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A0,14,8.452583,5.070625,5.727074,22,154,239206412,0.048829,0.525399,0.195653,7.682152,0.828151,0.342202,9.1e-05,4.914579,0.155955,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A0,15,8.446344,5.063878,5.642826,22,165,239206412,0.048266,0.518472,0.194368,7.684712,0.802752,0.312168,0.000115,4.918176,0.145587,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A0,16,8.426747,5.004099,5.610984,22,176,239206412,0.046016,0.484592,0.206891,7.688735,0.837163,0.301707,9.7e-05,4.857519,0.146483,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A0,17,8.358997,5.125799,5.576998,22,187,239206412,0.04657,0.498818,0.212777,7.600265,0.807277,0.338778,0.000118,4.978592,0.147089,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A0,18,8.250678,5.033419,5.562208,22,198,239206412,0.046402,0.502175,0.187774,7.513781,0.804983,0.342897,8.3e-05,4.88826,0.145076,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A0,19,8.369863,5.42448,5.458096,22,209,239206412,0.047,0.507969,0.187341,7.62701,0.778075,0.290798,9.5e-05,5.281113,0.143272,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A1,0,248.357875,6.611247,6.911241,22,0,239206412,0.09885,134.573608,0.663862,113.020488,1.206469,6.220571,0.000106,6.431863,0.179278,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A1,1,9.733984,5.090708,6.617471,22,11,239206412,0.060857,0.617734,0.290925,8.763632,1.149339,0.352789,0.000177,4.898824,0.191707,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A1,2,10.682666,6.325158,6.687934,22,22,239206412,0.090803,0.829204,0.370575,9.391391,2.132316,0.300881,0.000141,6.149066,0.175951,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A1,3,9.659463,4.935194,6.503493,22,33,239206412,0.060077,0.550813,0.235268,8.8124,0.909386,0.403952,0.000146,4.726359,0.208689,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A1,4,11.285557,5.255838,6.626807,22,44,239206412,0.075373,0.682492,0.372288,10.154759,1.117347,0.344909,0.000136,5.087152,0.16855,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A1,5,11.3612,4.785684,6.545552,22,55,239206412,0.087498,0.878876,0.388815,10.004971,1.07981,0.37391,0.000206,4.570989,0.214489,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A1,6,9.263384,4.524252,8.072451,22,66,239206412,0.06881,0.63809,0.189642,8.366137,0.904394,0.333687,0.000124,4.377067,0.147061,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A1,7,13.903059,4.555201,5.838811,22,77,239206412,0.05136,1.086773,0.223787,12.540401,0.825438,0.330884,0.000123,4.35705,0.198028,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A1,8,8.810591,4.787311,5.948121,22,88,239206412,0.047059,0.550928,0.251388,7.960563,0.925189,0.344549,0.000134,4.596798,0.190379,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A1,9,8.936245,4.611787,5.813263,22,99,239206412,0.048244,0.551532,0.220453,8.115354,0.91726,0.290263,0.000166,4.42719,0.184431,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A1,10,9.722255,4.804308,6.417529,22,110,239206412,0.050068,0.524441,0.187438,8.959581,0.884895,0.366616,0.000134,4.688049,0.116125,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A1,11,8.707552,4.411094,6.11865,22,121,239206412,0.052092,0.494494,0.207058,7.953298,0.778368,0.299866,0.000127,4.275883,0.135084,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A1,12,10.176126,4.815026,6.195999,22,132,239206412,0.047212,0.53267,0.217323,9.378321,0.925118,0.327265,0.000132,4.590793,0.224101,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A1,13,8.942496,4.503732,5.953114,22,143,239206412,0.046192,0.590579,0.184841,8.120142,0.85812,0.330008,0.000135,4.326162,0.177435,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A1,14,10.495293,4.802614,6.435184,22,154,239206412,0.047503,0.624563,0.290298,9.5321,0.833992,0.521801,0.000124,4.566964,0.235526,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A1,15,8.968761,4.586469,5.735235,22,165,239206412,0.046839,0.550212,0.187179,8.183898,0.852595,0.328071,0.000123,4.406937,0.179409,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A1,16,8.822578,4.493453,5.751448,22,176,239206412,0.047451,0.550169,0.216632,8.007661,0.924474,0.29093,0.000128,4.364284,0.129041,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A1,17,8.91471,4.989703,5.665639,22,187,239206412,0.047093,0.537599,0.192698,8.136692,0.902101,0.303811,0.000129,4.845627,0.143947,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A1,18,8.623304,4.511757,5.781316,22,198,239206412,0.05689,0.498336,0.224249,7.843198,0.911205,0.340036,0.000133,4.308049,0.203575,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
ladder128-warm,A1,19,8.726497,5.047481,5.788585,22,209,239206412,0.047091,0.55683,0.189089,7.932783,0.870124,0.324838,0.0001,4.84999,0.197391,192,0,0,1,1,1,285,316,0,0,True,True,0,0,0
panel32-cold,A0,0,211.54711,23.376105,7.610137,22,0,239206412,0.216359,125.988429,1.05801,84.283363,2.432185,19.044875,0.000113,23.210458,0.165534,492,0,0,1,1,1,1020,1984,0,0,True,True,0,0,0
panel32-cold,A0,1,11.231858,21.213288,7.778836,22,11,239206412,0.207051,0.661532,0.6985,9.663906,1.96578,0.642509,0.000108,21.044218,0.168962,492,0,0,1,1,1,1020,1984,0,0,True,True,0,0,0
panel32-cold,A0,2,11.291176,21.031827,14.595269,22,22,239206412,0.171618,0.641466,0.690297,9.787021,1.814033,0.956225,0.00012,20.850467,0.18124,492,0,0,1,1,1,1020,1984,0,0,True,True,0,0,0
panel32-cold,A0,3,13.977935,20.638156,16.231916,22,33,239206412,0.277089,0.755697,0.991055,11.95306,2.07272,0.812512,0.00015,20.449523,0.188483,492,0,0,1,1,1,1020,1984,0,0,True,True,0,0,0
panel32-cold,A0,4,16.273383,20.551105,11.231144,22,44,239206412,0.227635,0.920234,0.961846,14.162562,2.291923,0.835463,0.000229,20.358497,0.192379,492,0,0,1,1,1,1020,1984,0,0,True,True,0,0,0
panel32-cold,A0,5,14.344007,20.761729,12.891456,22,55,239206412,0.269142,0.766504,0.995025,12.31249,2.033522,0.767501,0.000136,20.572141,0.189452,492,0,0,1,1,1,1020,1984,0,0,True,True,0,0,0
panel32-cold,A0,6,15.117041,21.229797,12.128937,22,66,239206412,0.255717,0.813356,1.050015,12.996975,2.338119,0.963842,0.000166,21.02756,0.202071,492,0,0,1,1,1,1020,1984,0,0,True,True,0,0,0
panel32-cold,A0,7,16.127107,21.080643,14.560374,22,77,239206412,0.275579,1.179565,1.094576,13.576129,2.321518,1.101375,0.000164,20.805253,0.275226,492,0,0,1,1,1,1020,1984,0,0,True,True,0,0,0
panel32-cold,A0,8,16.274248,20.979897,14.415644,22,88,239206412,0.346009,0.907044,1.146592,13.873439,2.658289,0.968195,0.000158,20.771004,0.208735,492,0,0,1,1,1,1020,1984,0,0,True,True,0,0,0
panel32-cold,A0,9,16.069388,20.550283,13.91953,22,99,239206412,0.310621,0.95355,1.157085,13.646944,2.111075,0.797892,0.00015,20.374083,0.17605,492,0,0,1,1,1,1020,1984,0,0,True,True,0,0,0
panel32-cold,A0,10,16.618122,20.346872,16.193179,22,110,239206412,0.33017,0.901774,1.243765,14.141401,2.461279,1.027653,0.000151,20.225025,0.121696,492,0,0,1,1,1,1020,1984,0,0,True,True,0,0,0
panel32-cold,A0,11,17.189012,20.439466,12.918934,22,121,239206412,0.297452,0.927739,1.321036,14.641327,2.399561,0.964255,0.000221,20.22134,0.217905,492,0,0,1,1,1,1020,1984,0,0,True,True,0,0,0
panel32-cold,A0,12,16.1671,20.597358,12.883876,22,132,239206412,0.279071,0.879246,1.142233,13.865429,2.334284,0.897107,0.000168,20.390946,0.206244,492,0,0,1,1,1,1020,1984,0,0,True,True,0,0,0
panel32-cold,A0,13,16.380416,20.590443,13.884148,22,143,239206412,0.274627,0.866527,1.135865,14.102348,2.577657,0.899536,0.000253,20.396987,0.193203,492,0,0,1,1,1,1020,1984,0,0,True,True,0,0,0
