scenario,arm,repeat,complete_step_ms,command_ms,simulate_fetch_ms,completion_ms,restore_ms,stress_iterations
flying,A0,11,2.475,0.000112,2.474403,0.000485,0.565804,0
flying,A0,12,2.075746,0.000148,2.07526,0.000338,0.579161,0
flying,A0,13,1.647582,0.000162,1.647042,0.000378,0.64451,0
flying,A0,14,1.860008,0.000158,1.85936,0.00049,0.659881,0
flying,A0,15,1.980139,0.000138,1.979437,0.000564,0.643306,0
flying,A0,16,2.000656,0.00016,2.00001,0.000486,0.589534,0
flying,A0,17,1.996142,0.000156,1.995439,0.000547,0.617998,0
flying,A0,18,1.669113,0.000182,1.66835,0.000581,0.66688,0
flying,A0,19,1.94354,0.00019,1.942815,0.000535,0.609983,0
flying,B,0,2.657357,0.00015,2.656683,0.000524,126.622052,0
flying,B,1,2.053545,0.000134,2.052949,0.000462,0.7362,0
flying,B,2,1.866446,0.000104,1.865859,0.000483,0.604681,0
flying,B,3,1.698818,0.000152,1.698139,0.000527,0.627716,0
flying,B,4,1.787166,0.000108,1.786484,0.000574,0.583433,0
flying,B,5,1.82555,9.9e-05,1.824954,0.000497,0.704023,0
flying,B,6,1.758003,0.000101,1.757358,0.000544,0.573301,0
flying,B,7,1.642397,0.0001,1.641896,0.000401,0.710603,0
flying,B,8,1.849103,0.000188,1.848319,0.000596,0.584418,0
flying,B,9,1.758634,0.000101,1.758014,0.000519,0.595744,0
flying,B,10,1.898952,0.0001,1.898302,0.00055,0.588226,0
flying,B,11,1.674149,0.000105,1.673542,0.000502,0.676319,0
flying,B,12,1.801699,0.000106,1.801117,0.000476,0.701339,0
flying,B,13,1.801849,9.5e-05,1.801207,0.000547,0.600726,0
flying,B,14,2.014421,0.000164,2.013712,0.000545,0.688277,0
flying,B,15,1.948021,9.5e-05,1.947442,0.000484,0.617563,0
flying,B,16,1.775653,0.000101,1.775049,0.000503,0.584541,0
flying,B,17,1.571596,0.00015,1.570988,0.000458,0.703046,0
flying,B,18,1.637853,0.00012,1.637275,0.000458,0.693197,0
flying,B,19,1.724261,0.000108,1.723721,0.000432,0.599208,0
flying,A1,0,2.880637,0.000125,2.880078,0.000434,126.773397,0
flying,A1,1,2.173473,7.8e-05,2.172945,0.00045,0.756261,0
flying,A1,2,1.978651,7.7e-05,1.978055,0.000519,0.672972,0
flying,A1,3,1.779065,9e-05,1.778661,0.000314,0.67201,0
flying,A1,4,1.839152,8.2e-05,1.838688,0.000382,0.663266,0
flying,A1,5,1.678374,9.2e-05,1.677975,0.000307,0.664728,0
flying,A1,6,1.79909,8.4e-05,1.798535,0.000471,0.69389,0
flying,A1,7,1.679781,8e-05,1.679386,0.000315,0.680333,0
flying,A1,8,1.672054,8.5e-05,1.67155,0.000419,0.649466,0
flying,A1,9,1.765219,8.1e-05,1.76473,0.000408,0.657054,0
flying,A1,10,1.735142,9e-05,1.734611,0.000441,0.693914,0
flying,A1,11,1.094751,8.2e-05,1.094259,0.00041,0.668631,0
flying,A1,12,1.720001,8e-05,1.719409,0.000512,0.623659,0
flying,A1,13,1.136282,7.9e-05,1.135757,0.000446,0.694786,0
flying,A1,14,1.473559,8.6e-05,1.473013,0.00046,0.677932,0
flying,A1,15,0.999075,8.2e-05,0.998533,0.00046,0.646189,0
flying,A1,16,1.492055,8.2e-05,1.491651,0.000322,0.675105,0
flying,A1,17,1.111441,9.2e-05,1.110983,0.000366,0.685077,0
flying,A1,18,1.436647,8.6e-05,1.436169,0.000392,0.673013,0
flying,A1,19,0.978109,7.1e-05,0.977634,0.000404,0.677823,0
ladder128-cold,A0,0,8.333881,0.000141,8.164687,0.169053,209.674665,192
ladder128-cold,A0,1,5.626567,0.000112,5.463262,0.163193,9.675828,192
ladder128-cold,A0,2,5.813493,0.00012,5.619811,0.193562,9.578402,192
ladder128-cold,A0,3,5.570523,9.9e-05,5.369372,0.201052,9.17022,192
ladder128-cold,A0,4,5.304432,0.0001,5.148969,0.155363,8.679966,192
ladder128-cold,A0,5,5.211132,9.6e-05,5.046258,0.164778,8.469769,192
ladder128-cold,A0,6,5.235234,8.5e-05,5.0778,0.157349,8.649819,192
ladder128-cold,A0,7,5.298633,9.8e-05,5.139215,0.15932,8.640943,192
ladder128-cold,A0,8,5.317101,9.8e-05,5.150894,0.166109,8.373302,192
ladder128-cold,A0,9,5.224675,9.2e-05,5.067262,0.157321,8.522505,192
ladder128-cold,A0,10,5.313957,0.000122,5.103443,0.210392,8.598707,192
ladder128-cold,A0,11,5.312483,0.000102,5.118057,0.194324,10.622664,192
ladder128-cold,A0,12,5.245159,0.000111,5.087295,0.157753,8.730115,192
ladder128-cold,A0,13,5.403294,0.000105,5.238995,0.164194,9.670721,192
ladder128-cold,A0,14,5.394045,8.8e-05,5.210584,0.183373,8.719492,192
ladder128-cold,A0,15,5.112962,0.000105,4.945146,0.167711,8.632199,192
ladder128-cold,A0,16,5.365543,0.000108,5.186084,0.179351,8.730595,192
ladder128-cold,A0,17,5.162413,0.0001,5.004113,0.1582,8.760284,192
ladder128-cold,A0,18,5.251551,0.000105,5.049998,0.201448,8.750163,192
ladder128-cold,A0,19,5.414404,0.000107,5.244155,0.170142,8.712801,192
ladder128-cold,B,0,8.706034,9.3e-05,8.532096,0.173845,211.23613,192
ladder128-cold,B,1,5.632624,0.000155,5.482496,0.149973,8.69959,192
ladder128-cold,B,2,4.937673,8.8e-05,4.788441,0.149144,8.47714,192
ladder128-cold,B,3,5.604911,0.000105,5.416359,0.188447,8.494916,192
ladder128-cold,B,4,5.661825,9.6e-05,5.49624,0.165489,8.6377,192
ladder128-cold,B,5,5.5409,0.000101,5.363675,0.177124,8.498443,192
ladder128-cold,B,6,5.580676,8.9e-05,5.418834,0.161753,8.635817,192
ladder128-cold,B,7,5.357389,9.2e-05,5.196964,0.160333,8.73354,192
ladder128-cold,B,8,5.741059,0.000106,5.578675,0.162278,9.066012,192
ladder128-cold,B,9,5.676116,0.000113,5.48596,0.190043,8.448558,192
ladder128-cold,B,10,5.321292,0.000105,5.137953,0.183234,8.565586,192
ladder128-cold,B,11,5.401636,0.000107,5.233819,0.16771,12.100775,192
ladder128-cold,B,12,5.646989,9.1e-05,5.488484,0.158414,8.869169,192
ladder128-cold,B,13,5.844235,8.8e-05,5.680545,0.163602,10.32971,192
ladder128-cold,B,14,5.536637,9.4e-05,5.379518,0.157025,8.699371,192
ladder128-cold,B,15,5.62675,0.000111,5.453086,0.173553,9.100142,192
ladder128-cold,B,16,5.427259,9.7e-05,5.26035,0.166812,8.774567,192
ladder128-cold,B,17,5.365939,0.000138,5.209431,0.15637,8.824002,192
ladder128-cold,B,18,5.741726,9e-05,5.521605,0.220031,9.132934,192
ladder128-cold,B,19,5.804764,9.5e-05,5.614057,0.190612,9.30339,192
ladder128-cold,A1,0,7.736356,0.000113,7.554967,0.181276,207.328659,192
ladder128-cold,A1,1,5.688369,0.000115,5.525001,0.163253,8.625152,192
ladder128-cold,A1,2,5.284678,0.000109,5.130878,0.153691,8.549302,192
ladder128-cold,A1,3,5.078509,0.000112,4.918197,0.1602,8.547531,192
ladder128-cold,A1,4,5.124141,0.000115,4.988624,0.135402,8.594944,192
ladder128-cold,A1,5,5.087625,0.000103,4.928329,0.159193,8.71578,192
ladder128-cold,A1,6,5.335972,9e-05,5.161828,0.174054,8.713308,192
ladder128-cold,A1,7,5.115652,8.9e-05,4.950106,0.165457,8.77017,192
ladder128-cold,A1,8,5.089517,0.000107,4.92548,0.16393,8.675235,192
ladder128-cold,A1,9,5.161789,0.000102,5.002714,0.158973,8.335134,192
ladder128-cold,A1,10,5.69504,0.000109,5.528414,0.166517,8.691937,192
ladder128-cold,A1,11,6.183584,0.000109,6.01766,0.165815,8.957274,192
ladder128-cold,A1,12,5.389728,0.000107,5.230756,0.158865,11.639607,192
ladder128-cold,A1,13,5.394327,0.000109,5.229018,0.1652,8.496467,192
ladder128-cold,A1,14,5.034393,8.3e-05,4.877181,0.157129,8.530306,192
ladder128-cold,A1,15,5.141422,0.000108,4.982131,0.159183,8.428864,192
ladder128-cold,A1,16,4.85185,9.8e-05,4.687604,0.164148,8.655096,192
ladder128-cold,A1,17,5.026887,0.000113,4.860316,0.166458,8.65215,192
ladder128-cold,A1,18,4.887791,0.000115,4.711706,0.17597,8.658439,192
ladder128-cold,A1,19,5.429283,9.6e-05,5.257615,0.171572,8.518631,192
ladder128-warm,A0,0,8.213811,0.000134,8.061806,0.151871,210.599716,192
ladder128-warm,A0,1,5.621379,0.000136,5.468467,0.152776,9.225718,192
ladder128-warm,A0,2,5.492201,0.000131,5.337036,0.155034,9.2305,192
ladder128-warm,A0,3,5.356646,0.000129,5.202101,0.154416,9.251601,192
ladder128-warm,A0,4,5.203546,0.000104,5.044233,0.159209,9.143101,192
ladder128-warm,A0,5,5.23835,0.000123,5.075213,0.163014,9.105292,192
ladder128-warm,A0,6,5.138482,0.000134,4.985064,0.153284,9.158278,192
ladder128-warm,A0,7,4.97455,0.000127,4.820582,0.153841,9.291016,192
ladder128-warm,A0,8,5.334276,0.000106,5.176489,0.157681,9.708041,192
ladder128-warm,A0,9,5.107055,0.000115,4.95866,0.14828,9.212605,192
ladder128-warm,A0,10,5.444657,0.00013,5.292691,0.151836,15.942607,192
ladder128-warm,A0,11,5.3753,9.2e-05,5.212749,0.162459,11.042866,192
ladder128-warm,A0,12,5.096602,9.9e-05,4.929136,0.167367,8.767329,192
ladder128-warm,A0,13,5.414235,0.000217,5.266139,0.147879,8.58848,192
ladder128-warm,A0,14,5.070625,9.1e-05,4.914579,0.155955,8.452583,192
ladder128-warm,A0,15,5.063878,0.000115,4.918176,0.145587,8.446344,192
ladder128-warm,A0,16,5.004099,9.7e-05,4.857519,0.146483,8.426747,192
ladder128-warm,A0,17,5.125799,0.000118,4.978592,0.147089,8.358997,192
ladder128-warm,A0,18,5.033419,8.3e-05,4.88826,0.145076,8.250678,192
ladder128-warm,A0,19,5.42448,9.5e-05,5.281113,0.143272,8.369863,192
ladder128-warm,B,0,8.667011,0.00015,8.495053,0.171808,215.998562,192
ladder128-warm,B,1,5.730177,0.000176,5.557257,0.172744,9.880734,192
ladder128-warm,B,2,5.552156,0.000162,5.375886,0.176108,9.677074,192
ladder128-warm,B,3,5.305533,0.000167,5.139124,0.166242,9.505842,192
ladder128-warm,B,4,5.548354,0.000157,5.382001,0.166196,9.367974,192
ladder128-warm,B,5,5.561734,0.00015,5.391404,0.17018,10.280663,192
ladder128-warm,B,6,5.492827,0.000157,5.328132,0.164538,12.802515,192
ladder128-warm,B,7,5.542981,0.000153,5.377838,0.16499,9.662685,192
ladder128-warm,B,8,5.435087,0.000147,5.268957,0.165983,11.687518,192
ladder128-warm,B,9,5.382526,0.000167,5.217363,0.164996,9.467176,192
ladder128-warm,B,10,5.506401,0.000159,5.312105,0.194137,9.669609,192
ladder128-warm,B,11,5.482621,0.000144,5.315269,0.167208,9.381568,192
ladder128-warm,B,12,5.827727,0.000148,5.58541,0.242169,9.664626,192
ladder128-warm,B,13,5.971158,0.000162,5.787313,0.183683,10.032134,192
ladder128-warm,B,14,5.617568,0.000157,5.439986,0.177425,9.587109,192
ladder128-warm,B,15,5.409773,0.000159,5.239802,0.169812,9.335782,192
ladder128-warm,B,16,5.345965,0.000155,5.166991,0.178819,9.339882,192
ladder128-warm,B,17,5.30979,0.00016,5.132066,0.177564,9.258007,192
ladder128-warm,B,18,5.469067,0.000127,5.299159,0.169781,9.423281,192
ladder128-warm,B,19,5.700976,0.000146,5.536371,0.164459,9.39995,192
ladder128-warm,A1,0,6.611247,0.000106,6.431863,0.179278,248.357875,192
ladder128-warm,A1,1,5.090708,0.000177,4.898824,0.191707,9.733984,192
ladder128-warm,A1,2,6.325158,0.000141,6.149066,0.175951,10.682666,192
ladder128-warm,A1,3,4.935194,0.000146,4.726359,0.208689,9.659463,192
ladder128-warm,A1,4,5.255838,0.000136,5.087152,0.16855,11.285557,192
ladder128-warm,A1,5,4.785684,0.000206,4.570989,0.214489,11.3612,192
ladder128-warm,A1,6,4.524252,0.000124,4.377067,0.147061,9.263384,192
ladder128-warm,A1,7,4.555201,0.000123,4.35705,0.198028,13.903059,192
ladder128-warm,A1,8,4.787311,0.000134,4.596798,0.190379,8.810591,192
ladder128-warm,A1,9,4.611787,0.000166,4.42719,0.184431,8.936245,192
ladder128-warm,A1,10,4.804308,0.000134,4.688049,0.116125,9.722255,192
ladder128-warm,A1,11,4.411094,0.000127,4.275883,0.135084,8.707552,192
ladder128-warm,A1,12,4.815026,0.000132,4.590793,0.224101,10.176126,192
ladder128-warm,A1,13,4.503732,0.000135,4.326162,0.177435,8.942496,192
ladder128-warm,A1,14,4.802614,0.000124,4.566964,0.235526,10.495293,192
ladder128-warm,A1,15,4.586469,0.000123,4.406937,0.179409,8.968761,192
ladder128-warm,A1,16,4.493453,0.000128,4.364284,0.129041,8.822578,192
ladder128-warm,A1,17,4.989703,0.000129,4.845627,0.143947,8.91471,192
ladder128-warm,A1,18,4.511757,0.000133,4.308049,0.203575,8.623304,192
ladder128-warm,A1,19,5.047481,0.0001,4.84999,0.197391,8.726497,192
panel32-cold,A0,0,23.376105,0.000113,23.210458,0.165534,211.54711,492
panel32-cold,A0,1,21.213288,0.000108,21.044218,0.168962,11.231858,492
panel32-cold,A0,2,21.031827,0.00012,20.850467,0.18124,11.291176,492
panel32-cold,A0,3,20.638156,0.00015,20.449523,0.188483,13.977935,492
panel32-cold,A0,4,20.551105,0.000229,20.358497,0.192379,16.273383,492
panel32-cold,A0,5,20.761729,0.000136,20.572141,0.189452,14.344007,492
panel32-cold,A0,6,21.229797,0.000166,21.02756,0.202071,15.117041,492
panel32-cold,A0,7,21.080643,0.000164,20.805253,0.275226,16.127107,492
panel32-cold,A0,8,20.979897,0.000158,20.771004,0.208735,16.274248,492
panel32-cold,A0,9,20.550283,0.00015,20.374083,0.17605,16.069388,492
panel32-cold,A0,10,20.346872,0.000151,20.225025,0.121696,16.618122,492
panel32-cold,A0,11,20.439466,0.000221,20.22134,0.217905,17.189012,492
panel32-cold,A0,12,20.597358,0.000168,20.390946,0.206244,16.1671,492
panel32-cold,A0,13,20.590443,0.000253,20.396987,0.193203,16.380416,492
panel32-cold,A0,14,20.439288,0.000153,20.253327,0.185808,16.374037,492
panel32-cold,A0,15,20.580729,0.000181,20.442083,0.138465,16.648775,492
panel32-cold,A0,16,20.921301,0.000174,20.730228,0.190899,16.82356,492
panel32-cold,A0,17,21.314428,0.000203,21.220806,0.093419,18.732491,492
panel32-cold,A0,18,20.848334,0.000187,20.633024,0.215123,17.956854,492
panel32-cold,A0,19,20.950245,0.00022,20.766242,0.183783,16.348815,492
panel32-cold,B,0,23.477147,9e-05,23.295506,0.181551,217.657424,492
panel32-cold,B,1,20.880244,9.1e-05,20.739772,0.140381,11.189767,492
panel32-cold,B,2,20.586657,9.9e-05,20.390708,0.19585,11.94036,492
panel32-cold,B,3,20.868758,0.000111,20.62,0.248647,13.605754,492
panel32-cold,B,4,21.00768,0.000164,20.733816,0.2737,15.692665,492
panel32-cold,B,5,20.774947,0.000211,20.570801,0.203935,17.456099,492
panel32-cold,B,6,20.559393,0.00019,20.387076,0.172127,15.564608,492
panel32-cold,B,7,20.606651,0.000145,20.431238,0.175268,16.188656,492
panel32-cold,B,8,22.415699,0.000132,22.258432,0.157135,16.592972,492
panel32-cold,B,9,20.542765,0.000131,20.330274,0.21236,16.730029,492
panel32-cold,B,10,20.455288,0.000246,20.235256,0.219786,20.925984,492
panel32-cold,B,11,20.365108,0.000154,20.107591,0.257363,20.670987,492
panel32-cold,B,12,20.464113,0.000126,20.262237,0.20175,16.054831,492
panel32-cold,B,13,20.888212,0.00013,20.746059,0.142023,16.347605,492
panel32-cold,B,14,20.496771,0.00014,20.269578,0.227053,16.316537,492
panel32-cold,B,15,20.397995,0.000124,20.154217,0.243654,16.427515,492
panel32-cold,B,16,20.578964,0.000157,20.437878,0.140929,18.190342,492
panel32-cold,B,17,20.623957,0.000261,20.380884,0.242812,18.979549,492
panel32-cold,B,18,20.547042,0.000134,20.333801,0.213107,15.954036,492
panel32-cold,B,19,20.749309,0.000163,20.527336,0.22181,16.03089,492
panel32-cold,A1,0,23.649057,9e-05,23.473636,0.175331,213.710125,492
panel32-cold,A1,1,20.737449,8.3e-05,20.549688,0.187678,10.202735,492
panel32-cold,A1,2,20.612809,9.3e-05,20.445679,0.167037,10.117312,492
panel32-cold,A1,3,19.989153,9.7e-05,19.82486,0.164196,12.225372,492
panel32-cold,A1,4,20.862519,0.000123,20.688892,0.173504,13.417731,492
panel32-cold,A1,5,20.663196,0.000132,20.426458,0.236606,16.938397,492
panel32-cold,A1,6,20.650494,0.00013,20.413373,0.236991,15.462835,492
panel32-cold,A1,7,21.621153,0.000129,21.457849,0.163175,15.661556,492
panel32-cold,A1,8,20.679887,0.000147,20.424178,0.255562,16.074181,492
panel32-cold,A1,9,20.307148,0.000125,20.107843,0.19918,16.060693,492
panel32-cold,A1,10,20.138194,0.00014,20.090734,0.04732,16.208302,492
panel32-cold,A1,11,20.463029,0.00014,20.247992,0.214897,19.021461,492
panel32-cold,A1,12,20.439052,0.000151,20.260041,0.17886,18.007972,492
panel32-cold,A1,13,20.876698,0.000137,20.653149,0.223412,16.194332,492
panel32-cold,A1,14,20.63135,0.000154,20.410531,0.220665,16.165628,492
panel32-cold,A1,15,20.732492,0.000135,20.502443,0.229914,16.413037,492
panel32-cold,A1,16,20.484329,0.000133,20.288265,0.195931,16.670036,492
panel32-cold,A1,17,20.652266,0.000128,20.456581,0.195557,16.885815,492
panel32-cold,A1,18,20.276955,0.000207,20.128187,0.148561,20.113527,492
panel32-cold,A1,19,20.88391,0.000153,20.655566,0.228191,17.996187,492
panel32-warm,A0,0,22.700264,0.000145,22.527214,0.172905,212.239019,492
panel32-warm,A0,1,20.673195,0.000139,20.479511,0.193545,11.358723,492
panel32-warm,A0,2,20.759716,0.000115,20.573549,0.186052,12.952817,492
panel32-warm,A0,3,20.622542,0.00016,20.419693,0.202689,14.185165,492
panel32-warm,A0,4,20.536542,0.00021,20.312905,0.223427,20.227431,492
panel32-warm,A0,5,20.863529,0.000158,20.662058,0.201313,15.793382,492
panel32-warm,A0,6,20.455442,0.000189,20.29663,0.158623,16.324082,492
panel32-warm,A0,7,20.387362,0.00016,20.231383,0.155819,16.232268,492
panel32-warm,A0,8,20.998111,0.00017,20.807758,0.190183,18.929973,492
panel32-warm,A0,9,20.368069,0.000213,20.105124,0.262732,18.599364,492
panel32-warm,A0,10,20.096386,0.000154,19.909202,0.18703,18.047714,492
panel32-warm,A0,11,20.605394,0.000224,20.454937,0.150233,18.812679,492
panel32-warm,A0,12,20.097361,0.000192,19.929651,0.167518,16.10976,492
panel32-warm,A0,13,20.451284,0.000139,20.267547,0.183598,16.005337,492
panel32-warm,A0,14,20.336832,0.000147,20.151763,0.184922,15.912348,492
panel32-warm,A0,15,20.390206,0.000188,20.230626,0.159392,15.980227,492
panel32-warm,A0,16,20.387807,0.000208,20.168826,0.218773,16.515484,492
panel32-warm,A0,17,21.372701,0.000194,21.128772,0.243735,18.949907,492
panel32-warm,A0,18,20.424353,0.000212,20.199987,0.224154,17.781678,492
panel32-warm,A0,19,20.672554,0.000189,20.525029,0.147336,17.027196,492
panel32-warm,B,0,24.163225,0.000123,23.948133,0.214969,228.219469,492
panel32-warm,B,1,21.459265,9.9e-05,21.247889,0.211277,12.355995,492
panel32-warm,B,2,21.484612,0.00011,21.302424,0.182078,12.377375,492
panel32-warm,B,3,21.802173,0.000169,21.610628,0.191376,15.572025,492
panel32-warm,B,4,21.79353,0.000183,21.58716,0.206187,19.22568,492
panel32-warm,B,5,20.161321,0.000139,19.923613,0.237569,17.059151,492
panel32-warm,B,6,19.683346,0.000124,19.55302,0.130202,15.417723,492
panel32-warm,B,7,20.8203,0.000185,20.618892,0.201223,16.256882,492
panel32-warm,B,8,20.663231,0.000183,20.464229,0.198819,16.299279,492
panel32-warm,B,9,20.882869,0.000195,20.723607,0.159067,16.647836,492
panel32-warm,B,10,21.036568,0.000236,20.856873,0.179459,20.444402,492
panel32-warm,B,11,22.598385,0.000163,22.370216,0.228006,19.121695,492
panel32-warm,B,12,20.259076,0.000211,20.010324,0.248541,17.480796,492
panel32-warm,B,13,20.800375,0.000192,20.570856,0.229327,16.370584,492
panel32-warm,B,14,20.621626,0.000189,20.407015,0.214422,16.158981,492
panel32-warm,B,15,21.007468,0.00021,20.776747,0.230511,17.311348,492
panel32-warm,B,16,21.512732,0.000137,21.351364,0.161231,16.400005,492
panel32-warm,B,17,21.43003,0.000228,21.283067,0.146735,18.480432,492
panel32-warm,B,18,20.925654,0.000212,20.75121,0.174232,19.681504,492
panel32-warm,B,19,21.313574,0.000199,21.083641,0.229734,16.770987,492
panel32-warm,A1,0,24.582143,0.000132,24.33458,0.247431,237.981084,492
panel32-warm,A1,1,21.271504,0.000145,21.028957,0.242402,13.788358,492
panel32-warm,A1,2,20.695507,0.000341,20.601586,0.09358,17.689707,492
panel32-warm,A1,3,20.950406,0.000176,20.786923,0.163307,31.220922,492
panel32-warm,A1,4,20.832981,0.000186,20.656518,0.176277,20.080691,492
panel32-warm,A1,5,20.654841,0.000214,20.365569,0.289058,18.519991,492
panel32-warm,A1,6,21.272247,0.000267,21.084858,0.187122,20.402749,492
panel32-warm,A1,7,20.832958,0.000263,20.670669,0.162026,20.121435,492
panel32-warm,A1,8,20.743025,0.000225,20.674101,0.068699,18.008808,492
panel32-warm,A1,9,20.121905,0.000221,20.038767,0.082917,18.416961,492
panel32-warm,A1,10,21.095184,0.000252,20.859153,0.235779,20.200375,492
panel32-warm,A1,11,21.117382,0.000176,20.87921,0.237996,16.936547,492
panel32-warm,A1,12,20.790343,0.000216,20.578069,0.212058,17.066913,492
panel32-warm,A1,13,21.066339,0.000206,20.849555,0.216578,16.711799,492
panel32-warm,A1,14,21.088033,0.000151,20.860736,0.227146,16.574626,492
panel32-warm,A1,15,20.94644,0.000212,20.723419,0.222809,21.321679,492
panel32-warm,A1,16,21.047219,0.000197,20.787551,0.259471,23.071611,492
panel32-warm,A1,17,21.042194,0.000161,20.834772,0.207261,17.514871,492
panel32-warm,A1,18,20.65925,0.000243,20.488904,0.170103,18.619451,492
panel32-warm,A1,19,21.060165,0.000218,20.860653,0.199294,19.905315,492
resting,A0,0,2.808636,0.000115,2.807953,0.000568,130.231984,0
resting,A0,1,2.313297,8.9e-05,2.312765,0.000443,0.725943,0
resting,A0,2,1.467713,0.000131,1.467125,0.000457,0.677258,0
resting,A0,3,2.063685,0.000122,2.063141,0.000422,0.625082,0
resting,A0,4,1.435001,0.000131,1.434438,0.000432,0.608537,0
resting,A0,5,1.264393,0.000132,1.26383,0.000431,0.662198,0
resting,A0,6,1.401127,0.00012,1.400618,0.000389,0.584226,0
resting,A0,7,2.04678,0.000132,2.046141,0.000507,0.706632,0
resting,A0,8,1.416378,0.000114,1.415837,0.000427,0.696591,0
resting,A0,9,1.238313,0.000131,1.237802,0.00038,0.66508,0
resting,A0,10,1.232359,0.000139,1.231754,0.000466,0.578435,0
resting,A0,11,1.465309,0.000137,1.464686,0.000486,0.698155,0
resting,A0,12,1.236925,0.000118,1.236371,0.000436,0.653558,0
resting,A0,13,1.316488,0.000124,1.315936,0.000428,0.556137,0
resting,A0,14,1.454925,0.000124,1.454348,0.000453,0.695743,0
